Date,Temp_max(c),Temp_avg(c),Temp_min(c),Dew_max(c),Dew_avg(c),Dew_min(c),Hum_max(%),Hum_avg(%),Hum_min(%),Wind_max(mph),Wind_avg(mph),Wind_min(mph),Pres_max(in),Pres_avg(in),Pres_min(in),Precipitation
30/11/2013,31.1,27.2,25,26.1,24.8,23.9,100,87,70,8,2.7,0,29.8,29.7,29.6,0
1/12/2013,28.9,27.2,26.1,25,24.8,23.9,94,87.1,74,7,3.3,0,29.8,29.7,29.6,0
2/12/2013,26.1,25.3,23.9,25,24.6,23.9,100,96.3,89,5,2.1,0,29.8,29.7,29.6,0
3/12/2013,28.9,25.9,23.9,25,24.5,22.8,100,92.5,79,8,2.9,0,29.7,29.7,29.6,0
4/12/2013,27.8,26.1,25,25,24.7,23.9,100,92.3,84,8,3,0,29.7,29.7,29.6,0
5/12/2013,31.1,26.5,23.9,26.1,24.7,23.9,100,91.1,66,8,2.9,0,29.7,29.6,29.6,0
6/12/2013,32.2,26.9,23.9,25,24.1,23.9,100,85.9,62,6,3.3,0,29.7,29.6,29.6,0
7/12/2013,27.8,26.2,23.9,25,24.6,22.8,100,91,84,9,2.9,0,29.7,29.7,29.6,0
8/12/2013,32.8,28.1,23.9,25,23.8,22.8,100,79.5,59,6,2.4,0,29.7,29.7,29.6,0
9/12/2013,32.2,27.5,23.9,26.1,23.8,22.2,100,81.5,66,8,2.7,0,29.7,29.6,29.6,0
10/12/2013,32.2,26.4,23.9,26.1,24.4,23.9,100,90,66,13,3.6,0,29.7,29.6,29.6,0
11/12/2013,32.8,27.5,25,25,24.5,23.9,94,84.8,63,8,2.2,0,29.7,29.6,29.6,0
12/12/2013,32.2,27.1,25,26.1,24.9,23.9,100,89,70,8,2.7,0,29.7,29.6,29.6,0
13/12/2013,33.9,27.3,23.9,27.2,24.7,22.8,100,87.2,62,13,2.6,0,29.7,29.7,29.6,0
14/12/2013,32.8,27.8,25,26.1,24.9,23.9,100,85.4,63,10,3.2,0,29.7,29.7,29.6,0
15/12/2013,33.9,29.1,25,26.1,25.2,23.9,94,80.3,59,8,3.5,0,29.7,29.7,29.6,0
16/12/2013,32.2,28.8,26.1,26.1,24.9,23.9,94,80.2,70,10,5.3,2,29.7,29.7,29.6,0
17/12/2013,32.8,28.9,26.1,26.1,24.8,23.9,89,79.1,59,13,6.5,2,29.7,29.6,29.6,0
18/12/2013,33.9,29.6,26.1,27.2,24.9,23.9,94,77,59,13,6.1,1,29.7,29.6,29.6,0
19/12/2013,32.8,27.8,23.9,26.1,23.8,22.8,94,80.1,59,8,2.5,0,29.7,29.7,29.6,0
20/12/2013,30,25.4,23.9,26.1,23.9,22.8,100,92,74,13,2.5,0,29.8,29.8,29.7,0
21/12/2013,31.1,25.9,23.9,25,23.5,22.2,100,87.5,66,7,2.5,0,29.8,29.8,29.7,0
22/12/2013,32.8,26.9,23.9,25,23.5,22.2,100,83.8,55,9,2.8,0,29.8,29.8,29.7,0
23/12/2013,32.8,27.7,25,25,23.8,22.8,94,81.2,55,9,3.3,1,29.8,29.8,29.7,0
24/12/2013,30,26.8,23.9,25,23.8,22.8,94,85,70,12,2.5,0,29.9,29.8,29.7,0
25/12/2013,31.1,26.9,23.9,25,23.8,22.8,94,84.9,66,8,2,0,29.8,29.8,29.7,0
26/12/2013,32.8,26.8,25,25,24.1,23.9,94,86.2,63,8,2.3,0,29.8,29.7,29.7,0
27/12/2013,32.2,26.4,23.9,26.1,23.9,22.8,100,87.3,62,10,2.5,0,29.8,29.7,29.6,0
28/12/2013,32.2,27.5,23.9,25,23.7,22.2,100,81.5,62,7,3,0,29.8,29.7,29.6,0
29/12/2013,31.1,26.8,22.8,23.9,23.6,22.2,94,84.3,66,8,3.3,1,29.8,29.7,29.6,0
30/12/2013,30,24.9,22.8,23.9,23,22.2,100,89.7,70,9,2.3,0,29.8,29.8,29.7,0
31/12/2013,32.8,27.5,23.9,25,23.5,22.8,94,80.3,59,8,2.6,0,29.8,29.7,29.7,0
1/01/2014,32.8,27.8,23.9,25,23.8,22.8,94,79.9,62,8,2.6,0,29.8,29.7,29.7,0
2/01/2014,33.9,28.3,23.9,25,23.3,22.2,94,76.3,52,10,2.4,0,29.8,29.7,29.6,0
3/01/2014,31.1,26.5,23.9,25,23.7,22.8,100,86.2,66,10,5.2,1,29.8,29.8,29.7,0
4/01/2014,30,25.6,22.8,25,23.5,22.8,100,88.9,66,10,2.8,0,29.8,29.7,29.7,0
5/01/2014,32.2,26.6,23.9,25,23.3,22.2,100,84.1,59,8,2.4,0,29.8,29.7,29.6,0
6/01/2014,31.1,25.8,22.8,25,23.5,22.8,100,87.8,66,10,3.3,1,29.8,29.7,29.6,0
7/01/2014,32.2,26.7,23.9,26.1,23.9,22.8,100,86.2,66,8,3.9,0,29.8,29.7,29.6,0
8/01/2014,32.8,27.8,23.9,27.2,24.2,22.8,94,81.9,63,7,2.8,0,29.8,29.7,29.6,0
9/01/2014,31.1,26.3,22.8,26.1,23.3,22.2,94,84.7,58,7,2.1,0,29.8,29.7,29.6,0
10/01/2014,27.8,25.6,23.9,23.9,23.2,22.8,100,88,74,9,4.5,0,29.8,29.7,29.7,0
11/01/2014,32.2,27.6,23.9,25,22.9,22.2,94,77.5,55,10,4.7,1,29.8,29.7,29.7,0
12/01/2014,31.1,27.1,23.9,23.9,23.2,22.2,94,80.5,62,6,2.1,0,29.8,29.8,29.7,0
13/01/2014,32.2,26.5,22.8,25,23,21.1,100,83.1,55,9,2.9,0,29.8,29.7,29.7,0
14/01/2014,32.2,26.3,23.9,23.9,22.9,21.1,100,83.9,55,8,2.2,0,29.8,29.8,29.7,0
15/01/2014,32.2,25.8,22.8,22.8,22,20,94,81.3,52,8,2.3,0,29.8,29.8,29.7,0
16/01/2014,30,25.7,22.2,23.9,22.5,21.1,100,82.8,58,5,1.9,0,29.9,29.8,29.7,0
17/01/2014,31.1,26.4,22.8,22.8,21.3,20,89,74,55,7,2.3,0,29.8,29.8,29.7,0
18/01/2014,30,26.4,23.9,22.2,20.1,18.9,78,68.4,55,7,2.9,0,29.9,29.8,29.8,0
19/01/2014,31.1,27,22.8,22.2,20.2,17.8,83,66.8,49,6,2.6,0,29.9,29.8,29.8,0
20/01/2014,31.1,26.6,23.9,22.8,21.3,20,89,73,58,9,2.6,0,29.9,29.8,29.7,0
21/01/2014,32.2,26.7,22.8,22.8,21.4,17.8,94,74.5,43,9,3,0,29.9,29.8,29.7,0
22/01/2014,30,25.9,22.8,22.2,19.6,16.1,89,69.1,43,8,2.3,0,29.9,29.8,29.7,0
23/01/2014,31.1,26.2,22.2,22.2,20.2,18.9,88,71.5,51,8,2.6,0,29.9,29.8,29.7,0
24/01/2014,31.1,26.6,22.8,22.8,20.8,18.9,83,70.8,51,8,2.6,0,29.8,29.8,29.7,0
25/01/2014,31.1,27.2,22.8,22.8,22.1,21.1,89,73.8,55,8,3,0,29.8,29.7,29.6,0
26/01/2014,31.1,26.9,22.8,22.8,22.4,22.2,94,76.1,58,8,2.4,0,29.8,29.7,29.7,0
27/01/2014,32.8,27.2,23.9,22.8,21.7,20,89,72.7,49,9,2.9,0,29.8,29.7,29.7,0
28/01/2014,27.8,26.3,25,22.8,21.6,20,83,75.2,65,6,2.5,0,29.8,29.7,29.7,0
29/01/2014,32.8,27.4,22.8,22.8,20.9,20,89,69.5,49,7,2.6,0,29.8,29.8,29.7,0
30/01/2014,32.8,27.4,22.2,22.2,20,17.2,88,66.9,38,8,3,0,29.8,29.8,29.7,0
31/01/2014,33.9,27.3,22.2,22.2,19.7,17.2,89,65.8,36,10,3.4,0,29.9,29.8,29.7,0
1/02/2014,33.9,27.3,22.2,22.2,19.9,17.8,88,66.2,38,12,3.6,0,29.8,29.7,29.6,0
2/02/2014,32.2,27.3,22.8,22.2,21.1,20,89,70,49,12,4.7,1,29.8,29.7,29.6,0
3/02/2014,32.8,27.8,22.8,22.2,21.4,20,88,69,49,14,6,0,29.7,29.6,29.6,0
4/02/2014,35,27.8,22.2,22.2,20.7,15,94,67.6,30,13,5.3,0,29.7,29.6,29.5,0
5/02/2014,32.8,27.2,22.2,22.8,21.7,20,94,73.3,49,12,4.4,0,29.7,29.6,29.6,0
6/02/2014,33.9,27.9,23.9,23.9,22.5,21.1,89,73.4,46,13,4.2,0,29.7,29.6,29.6,0
7/02/2014,32.8,28.7,25,23.9,23.1,22.2,94,73.1,52,10,4.3,0,29.7,29.6,29.6,0
8/02/2014,33.9,28.9,25,23.9,23.1,22.2,89,72.4,49,10,4.7,1,29.7,29.6,29.6,0
9/02/2014,33.9,28.9,25,23.9,22.9,22.8,89,71.9,52,13,6.2,1,29.7,29.6,29.6,0
10/02/2014,35,29.1,25,23.9,22.7,21.1,89,70.5,44,13,4.8,0,29.7,29.6,29.6,0
11/02/2014,35,29.3,26.1,23.9,22.6,17.8,84,69.3,36,13,5.4,2,29.7,29.6,29.6,0
12/02/2014,33.9,28.5,26.1,23.9,23.1,22.2,89,74.8,49,12,3.8,1,29.7,29.6,29.6,0
13/02/2014,32.8,28.1,25,25,23.1,22.8,89,76.3,55,9,2.4,0,29.8,29.7,29.6,0
14/02/2014,35,28.8,23.9,23.9,22.1,17.8,94,70.1,38,10,3.3,0,29.8,29.7,29.6,0
15/02/2014,35,28.7,23.9,25,21.6,18.9,94,67.1,39,7,3.2,0,29.8,29.7,29.6,0
16/02/2014,35,28.7,23.9,22.8,21.2,20,83,64.6,46,12,4.6,0,29.8,29.7,29.7,0
17/02/2014,35,29.3,25,23.9,21.8,20,79,64.8,44,9,4.3,1,29.8,29.8,29.7,0
18/02/2014,35,29.7,25,23.9,22.6,21.1,83,65.9,47,12,3.5,0,29.8,29.8,29.7,0
19/02/2014,33.9,29.5,25,25,23.5,22.2,94,71.9,52,10,3.8,0,29.8,29.7,29.6,0
20/02/2014,32.8,29.3,26.1,25,22.7,21.1,84,68.5,49,7,3.3,0,29.8,29.7,29.7,0
21/02/2014,32.8,28.4,25,23.9,22.4,21.1,83,70.4,49,8,3.4,0,29.8,29.8,29.7,0
22/02/2014,35,29.1,25,23.9,22.2,18.9,89,69.1,39,10,3.7,0,29.9,29.8,29.7,0
23/02/2014,35,28.9,23.9,23.9,21.4,17.8,89,67.2,36,8,3.5,0,29.9,29.8,29.7,0
24/02/2014,35,29,23.9,22.8,20,17.2,79,60.3,36,12,3.7,0,29.8,29.8,29.7,0
25/02/2014,33.9,29.1,25,22.8,21.9,20,83,66.4,44,12,4.1,0,29.9,29.8,29.7,0
26/02/2014,32.8,29,25,23.9,21.9,20,84,66,49,10,3.9,0,29.8,29.7,29.6,0
27/02/2014,33.9,29.2,26.1,22.8,21.7,20,78,64.3,46,9,3.5,0,29.9,29.8,29.7,0
28/02/2014,35,29.4,25,25,22.2,20,89,67,44,10,3.6,0,29.8,29.7,29.6,0
1/03/2014,35,29.1,23.9,25,22.5,21.1,89,69,46,13,3.2,0,29.8,29.7,29.6,0
2/03/2014,33.9,29.2,26.1,25,23.2,22.8,89,72,52,12,3.1,0,29.8,29.7,29.6,0
3/03/2014,33.9,28.7,26.1,23.9,23.3,22.8,89,74.9,55,9,2.5,0,29.8,29.7,29.6,0
4/03/2014,32.8,28.1,23.9,25,24.2,22.8,94,81.1,59,9,4.4,0,29.9,29.8,29.7,0
5/03/2014,37.8,29.3,25,25,23.1,10,94,73.8,18,12,3.2,0,29.8,29.8,29.7,0
6/03/2014,33.9,29.2,25,25,21.9,18.9,89,66.3,44,10,3.9,1,29.8,29.7,29.6,0
7/03/2014,36.1,29.6,25,23.9,20.8,17.8,84,61.3,36,8,3.4,1,29.8,29.8,29.7,0
8/03/2014,33.9,29,23.9,25,22.8,21.1,89,70.5,46,12,4,0,29.9,29.8,29.7,0
9/03/2014,35,29.2,23.9,25,22.8,21.1,94,70.5,46,10,3.5,0,29.8,29.8,29.6,0
10/03/2014,35,29.2,23.9,23.9,22.1,20,89,67.8,41,10,3.5,0,29.9,29.8,29.7,0
11/03/2014,36.1,29.8,23.9,23.9,18.8,13.9,79,54.8,27,12,3.6,0,29.8,29.8,29.7,0
12/03/2014,35,29.8,26.1,22.8,21.4,18.9,74,61.8,41,12,4.2,0,29.8,29.8,29.6,0
13/03/2014,33.9,29.2,25,25,23.3,22.2,89,72.3,49,12,4.2,0,29.8,29.7,29.6,0
14/03/2014,33.9,29.2,26.1,25,24.3,23.9,89,75.8,56,10,3.1,0,29.8,29.7,29.7,0
15/03/2014,35,29.4,25,25,23.2,21.1,89,71.1,47,10,3.9,0,29.8,29.7,29.6,0
16/03/2014,32.2,26.9,25,25,24.1,22.8,94,85.8,62,7,3.1,0,29.9,29.8,29.7,0
17/03/2014,33.9,26.8,23.9,25,24.1,22.8,100,87,56,10,2.3,0,29.9,29.8,29.7,0
18/03/2014,31.1,25.8,23.9,23.9,23.6,22.8,100,88.7,66,7,2.2,0,29.9,29.8,29.7,0
19/03/2014,32.8,27.7,22.8,25,23.3,22.8,100,79.4,55,12,3.9,0,29.8,29.8,29.6,0
20/03/2014,32.8,27.1,25,25,24.1,22.8,94,85,62,13,3.3,0,29.8,29.7,29.7,0
21/03/2014,32.8,28.3,23.9,25,23.8,22.8,94,78.5,59,10,3.4,0,29.8,29.7,29.6,0
22/03/2014,33.9,29.1,26.1,25,24.1,22.2,94,75.8,55,9,3.1,0,29.7,29.7,29.6,0
23/03/2014,36.1,29.1,22.8,25,21.8,18.9,89,67,39,8,3.3,0,29.8,29.7,29.6,0
24/03/2014,36.1,30.1,26.1,27.2,22.4,20,100,65.3,41,10,4,0,29.8,29.7,29.6,0
25/03/2014,36.1,30.3,26.1,23.9,22.4,20,83,64,39,9,3.7,0,29.8,29.7,29.6,0
26/03/2014,35,28.5,25,25,24,22.8,89,78.5,52,10,2.8,0,29.7,29.7,29.6,0
27/03/2014,35,29.1,26.1,26.1,24.6,22.8,94,78.8,53,13,3.3,0,29.7,29.7,29.6,0
28/03/2014,35,28.8,26.1,26.1,24.9,23.9,94,81.6,56,13,2.7,0,29.8,29.7,29.6,0
29/03/2014,32.2,28.2,25,26.1,24.2,22.8,94,80.7,59,12,5.2,1,29.8,29.7,29.6,0
30/03/2014,35,28.2,23.9,25,23.8,22.8,94,79.5,53,12,3,0,29.8,29.7,29.6,0
31/03/2014,33.9,28.1,23.9,25,24.6,22.8,94,83.3,56,9,2.5,0,29.7,29.7,29.6,0
1/04/2014,32.8,27.9,25,26.1,24.9,22.8,100,84.9,55,13,3.3,0,29.7,29.7,29.6,0
2/04/2014,32.8,28.2,25,27.2,24.8,23.9,94,82.8,59,8,2.9,0,29.7,29.7,29.6,0
3/04/2014,32.8,27.4,25,25,24.5,23.9,94,85.7,59,15,3.3,0,29.8,29.7,29.6,0
4/04/2014,32.8,27.7,23.9,25,24.1,22.8,100,82.2,59,7,2.8,0,29.8,29.7,29.6,0
5/04/2014,28.9,26.7,25,25,24,22.8,94,86,74,10,4.5,0,29.9,29.8,29.7,0
6/04/2014,31.1,27.2,23.9,25,23.5,22.8,94,81.8,66,10,4.3,0,29.9,29.8,29.7,0
7/04/2014,35,28.6,26.1,25,24.1,21.1,94,79.7,44,15,3.1,0,29.9,29.8,29.7,0
8/04/2014,32.8,27.9,25,25,23.8,22.8,94,80.4,55,14,3.2,0,29.9,29.8,29.7,0
9/04/2014,33.9,28.1,25,25,24,22.8,94,80,56,9,2.6,1,29.8,29.7,29.7,0
10/04/2014,32.8,27.6,25,25,24.2,23.9,94,83.3,62,12,3.7,0,29.8,29.7,29.7,0
11/04/2014,33.9,28.8,23.9,25,23.6,22.8,94,75.5,55,12,5.2,1,29.8,29.7,29.6,0
12/04/2014,32.2,26.7,22.8,25,23.6,22.2,100,84.5,62,9,4.6,1,29.8,29.7,29.6,0
13/04/2014,32.2,27.7,23.9,25,23.8,22.2,94,80.8,62,13,4.3,0,29.8,29.7,29.7,0
14/04/2014,33.9,28.4,25,26.1,23.8,22.2,94,77.2,59,10,4.3,0,29.8,29.7,29.6,0
15/04/2014,33.9,27.9,25,26.1,24,22.8,94,81.2,56,12,3.7,1,29.8,29.7,29.6,0
16/04/2014,32.8,28.1,25,23.9,23.6,22.8,94,78.8,55,13,4,0,29.8,29.7,29.6,0
17/04/2014,32.8,28.6,25,25,24.1,22.8,94,78.1,55,15,4.2,0,29.8,29.7,29.6,0
18/04/2014,32.8,28.5,26.1,25,23.7,22.2,89,75.9,55,12,4.3,0,29.8,29.7,29.7,0
19/04/2014,32.8,28.3,25,26.1,24.6,23.9,94,81.6,59,12,2.9,0,29.8,29.7,29.6,0
20/04/2014,31.1,27.1,25,26.1,24.8,23.9,94,88,70,14,2.2,0,29.7,29.7,29.6,0
21/04/2014,33.9,26.8,25,27.2,24.1,22.8,94,86.4,59,9,2.5,0,29.8,29.7,29.6,0
22/04/2014,33.9,27.3,23.9,25,24.1,22.8,100,84.4,56,9,3.4,0,29.8,29.7,29.6,0
23/04/2014,33.9,28.2,25,26.1,24.8,23.9,94,83,59,10,3,0,29.8,29.7,29.6,0
24/04/2014,27.2,25.4,23.9,25,24.1,22.8,100,92.6,84,9,2.6,0,29.8,29.7,29.6,0
25/04/2014,33.9,27.9,22.8,25,23.4,22.2,100,78,52,10,2.8,0,29.8,29.7,29.6,0
26/04/2014,32.8,29.2,25,26.1,25,22.8,94,78.9,63,7,3.1,0,29.8,29.7,29.6,0
27/04/2014,32.8,27.7,25,26.1,24.7,22.8,94,85.2,63,12,2.5,0,29.8,29.7,29.6,0
28/04/2014,33.9,28.2,25,26.1,24.9,23.9,94,83.7,56,10,2.8,0,29.8,29.7,29.6,0
29/04/2014,33.9,28.4,25,25,24.1,22.8,94,78.8,59,10,3.5,1,29.8,29.7,29.6,0
30/04/2014,33.9,28.9,25,26.1,24.9,23.9,94,80.3,56,9,3.3,0,29.8,29.7,29.6,0
1/05/2014,32.8,28.7,26.1,26.1,24.9,22.8,94,81,62,8,3.3,0,29.8,29.7,29.6,0
2/05/2014,32.8,27.8,23.9,26.1,24.9,22.8,94,85.3,59,9,2.4,0,29.8,29.7,29.6,0
3/05/2014,33.9,27.8,25,26.1,24.6,22.8,94,84.5,59,14,2.7,0,29.8,29.7,29.6,0
4/05/2014,35,28.6,25,26.1,24.8,23.9,94,81.4,56,9,2.7,0,29.7,29.7,29.6,0
5/05/2014,33.9,28.1,25,27.2,24.4,22.8,94,82,56,10,3.5,0,29.7,29.7,29.6,0
6/05/2014,33.9,29.3,25,27.2,24.9,23.9,94,78.4,56,9,3,0,29.7,29.7,29.6,0
7/05/2014,35,28.4,25,27.2,25.1,23.9,94,83.2,56,14,3.7,1,29.8,29.7,29.6,0
8/05/2014,32.2,27.1,25,26.1,24.4,22.8,94,86.6,62,8,2.4,0,29.8,29.7,29.7,0
9/05/2014,35,28.5,25,26.1,24.6,22.8,94,81.6,53,9,2.9,0,29.8,29.7,29.6,0
10/05/2014,32.2,26.7,25,25,24.6,22.8,94,88.9,66,12,3.1,0,29.8,29.7,29.7,0
11/05/2014,32.8,28.3,25,26.1,24.8,22.8,94,81.7,63,8,2.9,0,29.8,29.7,29.6,0
12/05/2014,32.8,27.7,25,26.1,25,22.8,94,86.6,59,10,2.9,0,29.8,29.7,29.7,0
13/05/2014,33.9,29,25,25,24.4,22.8,94,78.1,52,9,3.8,0,29.8,29.7,29.6,0
14/05/2014,32.2,28.1,26.1,27.2,25.1,23.9,94,84.5,66,12,3.8,0,29.8,29.7,29.7,0
15/05/2014,33.9,29.4,25,26.1,24.4,22.8,94,76.1,52,9,3.5,0,29.7,29.7,29.6,0
16/05/2014,32.8,29.2,25,25,24.4,23.9,94,77,59,7,3.3,0,29.7,29.7,29.6,0
17/05/2014,28.9,26.8,23.9,25,24.4,22.8,94,87.3,74,12,2.4,0,29.8,29.7,29.6,0
18/05/2014,30,26.6,25,25,24.3,23.9,94,88.2,70,13,2.5,0,29.8,29.7,29.7,0
19/05/2014,33.9,28.1,25,25,24.2,22.8,94,81.2,56,9,3.2,0,29.8,29.7,29.6,0
20/05/2014,31.1,27.1,25,25,24.1,22.2,94,84.6,66,17,3.9,0,29.8,29.7,29.7,0
21/05/2014,33.9,27.7,25,25,23.9,22.8,94,82.1,59,10,2.8,0,29.7,29.7,29.6,0
22/05/2014,32.8,27.7,25,26.1,24.9,22.8,94,85.6,66,12,3.7,0,29.7,29.7,29.6,0
23/05/2014,31.1,27.9,25,25,24.2,22.8,94,80.8,66,7,4,0,29.8,29.7,29.6,0
24/05/2014,35,29.1,25,25,24,22.8,94,75.7,49,10,2.5,0,29.8,29.7,29.6,0
25/05/2014,35,28.9,26.1,26.1,24.2,22.8,94,77.8,49,10,2.5,0,29.8,29.7,29.6,0
26/05/2014,33.9,28,25,26.1,24.8,23.9,94,84.2,59,15,3.3,0,29.8,29.7,29.7,0
27/05/2014,32.2,28.3,25,26.1,24.9,23.9,100,82.6,66,6,2.3,0,29.8,29.7,29.6,0
28/05/2014,33.9,28.6,26.1,27.2,25,23.9,94,81.9,59,10,2.7,0,29.8,29.7,29.6,0
29/05/2014,32.2,28.3,26.1,26.1,25.2,23.9,94,84,66,10,3.4,0,29.8,29.7,29.6,0
30/05/2014,32.8,28.2,25,26.1,24.4,23.9,94,81.6,63,12,5.3,0,29.7,29.7,29.6,0
31/05/2014,32.2,28.6,25,27.2,24.7,22.8,89,80.4,66,9,3.7,0,29.7,29.7,29.6,0
1/06/2014,32.8,28.6,26.1,26.1,25.2,23.9,94,82.2,59,10,2.8,0,29.7,29.7,29.6,0
2/06/2014,32.8,29.1,26.1,26.1,24.5,22.8,89,77.3,59,9,4,0,29.7,29.7,29.6,0
3/06/2014,32.2,28.9,26.1,26.1,24.9,23.9,94,79.9,66,12,3.4,0,29.7,29.6,29.6,0
4/06/2014,31.1,27.4,26.1,25,24.6,23.9,94,85.5,70,14,4,0,29.7,29.6,29.6,0
5/06/2014,31.1,27.6,23.9,25,23.8,22.8,94,81.1,66,8,4.3,0,29.7,29.6,29.6,0
6/06/2014,32.8,29.4,26.1,25,24.1,22.8,89,74.5,55,13,5.7,0,29.7,29.6,29.6,0
7/06/2014,33.9,30.6,27.2,26.1,24.3,22.8,84,70.1,56,13,7.3,1,29.7,29.6,29.5,0
8/06/2014,35,30.8,27.2,26.1,24.6,22.8,89,70,53,14,5.8,0,29.6,29.6,29.5,0
9/06/2014,35,30.7,27.2,26.1,25.3,23.9,89,73.8,56,8,3.2,0,29.7,29.6,29.5,0
10/06/2014,35,29.9,26.1,26.1,25,22.8,94,75.9,52,7,3,0,29.7,29.6,29.6,0
11/06/2014,35,30.6,27.2,27.2,25.7,23.9,89,75.5,53,10,4.1,0,29.7,29.6,29.6,0
12/06/2014,35,30.1,23.9,26.1,24.2,22.2,94,72.2,49,10,4.3,0,29.7,29.6,29.6,0
13/06/2014,35,30.8,27.2,25,24.1,22.2,84,68.6,49,12,4.6,0,29.7,29.6,29.6,0
14/06/2014,32.8,30.6,27.8,25,23.6,22.2,74,66.7,55,9,4.9,0,29.7,29.7,29.6,0
15/06/2014,33.9,30.7,27.8,25,23.6,22.8,79,66.5,52,9,4.5,0,29.7,29.7,29.6,0
16/06/2014,35,30.9,27.2,25,23.7,22.2,89,66.8,47,12,5.1,0,29.7,29.7,29.6,0
17/06/2014,33.9,30.7,27.8,23.9,23.5,22.8,79,66.2,52,10,4.5,0,29.7,29.7,29.6,0
18/06/2014,36.1,30.8,27.8,23.9,22.8,21.1,79,63.6,41,10,4.8,1,29.8,29.7,29.6,0
19/06/2014,36.1,30.6,27.2,23.9,23.4,21.1,84,67,41,8,3,0,29.7,29.7,29.6,0
20/06/2014,35,30.6,26.1,25,23.1,21.1,89,66.4,46,9,3.6,0,29.8,29.7,29.6,0
21/06/2014,35,30.7,27.2,25,23,20,79,65.2,41,9,3.7,0,29.8,29.7,29.7,0
22/06/2014,35,30.3,27.2,25,23.8,22.2,84,68.9,52,8,3,0,29.8,29.8,29.7,0
23/06/2014,36.1,30.9,27.2,25,23.6,20,89,66.8,39,12,3.5,0,29.8,29.7,29.6,0
24/06/2014,35,30.6,27.8,25,24.2,22.2,84,69.4,47,7,3,0,29.7,29.7,29.6,0
25/06/2014,33.9,30.5,27.8,23.9,22.5,21.1,79,62.5,46,13,6,0,29.8,29.7,29.6,0
26/06/2014,33.9,29.4,27.2,26.1,23.9,22.8,84,73,56,8,2.7,0,29.8,29.7,29.6,0
27/06/2014,33.9,28.8,23.9,25,23.5,22.2,89,74.3,55,10,3.8,1,29.8,29.8,29.7,0
28/06/2014,35,30.2,26.1,25,24.1,22.8,89,71.2,52,10,4,0,29.8,29.7,29.6,0
29/06/2014,35,28.1,-17.8,26.1,22.8,-17.8,89,70.5,0,10,3,0,29.8,28.5,0,0
30/06/2014,36.1,30.3,26.1,23.9,22.7,20,83,65.1,39,10,4.8,1,29.8,29.7,29.6,0
1/07/2014,33.9,28.8,25,25,24.3,22.8,94,77.8,55,8,3.6,0,29.8,29.8,29.7,0
2/07/2014,32.8,27.9,25,25,24.4,22.8,94,82.3,59,8,2.2,0,29.8,29.7,29.6,0
3/07/2014,32.8,28.9,26.1,25,23.9,22.2,94,75.9,55,12,4.6,0,29.7,29.7,29.6,0
4/07/2014,33.9,30.1,26.1,25,23.6,22.2,89,69.6,49,10,4.6,1,29.7,29.6,29.6,0
5/07/2014,33.9,29,25,23.9,23.1,21.1,94,72.5,46,10,4.9,1,29.7,29.7,29.6,0
6/07/2014,33.9,30.1,27.2,23.9,22.6,21.1,79,64.9,49,13,5.8,0,29.8,29.7,29.6,0
7/07/2014,33.9,30,27.2,26.1,23.7,22.2,84,69.7,49,10,4.4,0,29.8,29.7,29.6,0
8/07/2014,33.9,29.3,26.1,25,23.4,20,89,72.5,46,12,4.2,0,29.7,29.7,29.6,0
9/07/2014,33.9,29.9,27.2,23.9,22.8,21.1,84,66.7,49,9,3.4,0,29.7,29.7,29.6,0
10/07/2014,32.2,29.6,26.1,26.1,24.3,22.8,89,73.6,62,9,5.5,1,29.8,29.7,29.6,0
11/07/2014,31.1,28.1,26.1,25,24.7,23.9,94,82.5,66,7,2.1,0,29.8,29.7,29.6,0
12/07/2014,32.8,28.8,26.1,25,24.8,23.9,94,79.8,59,8,3,0,29.8,29.7,29.6,0
13/07/2014,33.9,29.6,26.1,25,23.1,20,94,70.5,49,9,3.4,0,29.7,29.7,29.6,0
14/07/2014,33.9,30.5,27.8,23.9,22.7,22.2,74,63.3,52,9,4.7,0,29.7,29.7,29.6,0
15/07/2014,35,30.7,27.2,23.9,22.9,21.1,84,64.3,44,10,4.1,0,29.8,29.7,29.6,0
16/07/2014,32.8,29.6,26.1,25,24.2,22.8,89,73.3,55,9,2.9,0,29.8,29.7,29.6,0
17/07/2014,32.8,29.4,26.1,26.1,24.6,22.8,94,76.6,55,9,3.3,0,29.8,29.7,29.6,0
18/07/2014,35,30.2,27.2,25,22.3,18.9,89,65.1,39,12,4.4,0,29.8,29.7,29.6,0
19/07/2014,35,29.8,25,22.8,21.1,16.1,83,61.2,32,12,3.9,0,29.8,29.7,29.7,0
20/07/2014,35,29.6,23.9,22.8,21,16.1,89,62.1,32,8,3.2,0,29.8,29.7,29.6,0
21/07/2014,33.9,29.7,26.1,23.9,22.1,20,83,64.5,44,12,4.1,0,29.8,29.7,29.6,0
22/07/2014,33.9,30,26.1,23.9,22.6,21.1,83,65.8,46,10,4.7,0,29.8,29.7,29.6,0
23/07/2014,33.9,30.2,25,25,23.1,22.2,89,67.2,49,12,4.6,0,29.8,29.7,29.6,0
24/07/2014,33.9,30.1,26.1,25,23.2,21.1,89,67.9,49,14,5,0,29.7,29.7,29.6,0
25/07/2014,33.9,30.5,27.2,22.8,21.8,18.9,79,61.8,41,13,4.7,0,29.8,29.7,29.6,0
